id,sentence1,sentence2,dm1,dm2
1020,The University of Chicago Police Department (UCPD) operates under strict rules and regulations that provide for professional conduct.,a situation may arise that leads to a formal complaint against the police.,"occasionally,","however,"
4649,"Elsewhere, however, circumstances did not favor its adoption, since it often arrived in the cultural baggage of conquering peoples.",many indians converted to islam.,"gradually,","however,"
1363,"In both these situations, the United States economy was unstable.",the united states learned from its earlier experiences and reacquired stability.,"gradually,","however,"
2267,You know the rest.,i wholeheartedly agree about the rail shooters.,"seriously,","though,"
6394,"is being ""green"" that big of a deal from a facility's marketing standpoint?","cost reduction and good stewardship matter to a facility even if being ""green"" doesn't.","absolutely,",but
2078,As Paul Spicer points out in his biography of Howells the second sonata had been received rather coolly by critics at its première in 1919 and Howells withdrew it.,the composition of a successor was something of an act of courage.,"arguably,",therefore
1716,But would he stand for Friedrich's Holmes blocking his path with hand in pocket and directing him to sit?,the strident holmes that friedrich has drawn bears little resemblance to the serene holmes described by doyle and drawn by paget.,"perhaps,",but
2967,"It is sometimes said that women of a certain age constitute 'a third sex'; and, in truth, while they are not males, they are no longer females.","this release from female physiology is expressed in a health, a balance, a vigour that they lacked before.","often,","indeed,"
1817,"If code is used such as seen in Figure 1, the dependency between code and platform can be tight and hard to unravel.",the most serious problem with portability is the platform environment.,"probably,","however,"
3673,It's unknown whether these would cost significantly more than existing downloads.,a tipster paints apple as attempting to outmaneuver cmx through its rumored cocktail format for whole albums.,"importantly,","however,"
5966,They actually wont do flake they send the boat out elsewhere to have the flake work done.,i don't know who they currently use.,"probably,",but
926,"""They've been doing their work, we (hitters) have been doing the work, we're keeping together and winning games.""","the blue jays need their starters to consistently get deeper in games to extend this success over the long-term, and to keep from running the bullpen into the ground.","realistically,","however,"
2972,"If your protagonist knows precisely how to meet her goal easily and instantly, the journey is unlikely to engage too many readers or to fill an entire novel.","i've had more students fight me on this point, insisting that false trails aren't realistic.","strangely,","though,"
3441,"Since the project seemed likely to succeed, Don Bernardo agreed, and the recruiting part got well underway.","don bernardo was unable to raise money without the matter becoming public, and when this happened many of the promoters became frightened and abandoned the plot.","unfortunately,","however,"
6411,Do you ever feel like you're being pulled in different directions?,i'm not unique in feeling that way.,"absolutely,",but
4692,Do parents need to be more involved in their child's education?,overcrowded classrooms and cuts to programs can only add more problems to some already stressed families.,"absolutely,",but
5786,"Diego Costa was the latest to sport one of them on Saturday after sustaining a broken nose in what was called, euphemistically, a 'duel' with a teammate in training.","the need for disguise is diminishing and against newcastle, chelsea unveiled themselves in much of last season's glory.","gradually,","though,"
3750,"Sessile means stationary, benthic means on the seafloor, and epifaunal means on the surface of the seafloor (that is, not in the substrate itself).",these corals that encrusted shells with hermit crabs in them became in a sense vagrant rather than benthic because they were moved about on the seafloor.,"curiously,","then,"
3717,Industrial designers also build products that help people.,"sosa is designing a playground for poor children in thailand, many of whom are refugees.","presently,",for example
2938,Does the hand of industry reach out often to pull science in one direction or another?,it's nowhere near being the closed ranks of a cabal of greedy people that hari makes it out to be.,"absolutely,",but
